"Mon-Yr","CA","Alameda","Amador","Butte","Calaveras","Contra-Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba","...56","Condo","LA Metro","Central Coast","Central Valley","Far North","Inland Empire","S.F. Bay Area","SoCal"
2003-04-03,364040,471715,"NA",209259.074074074,"253124.9375","NA","NA","NA",169544.977272727,"NA",194374.28125,"NA",133787,"NA","207692.15384615384","NA",305046.752016871,"NA",739077,"165000","270832.91666666669",186470.264705882,"NA",425000,482607.869565217,"295311.59375",464215.836025848,301304.334782609,"NA",241804.719444444,236293,"381578.13157894736",164670.780382423,394986,633870,"245696",394679.904255319,"634000",570516.767127641,540000,"541000","186249.6875","161666.58333333334","294423.57194244605",409052,"216025","NA","NA","NA","132186.890625","210714.07142857142",489682,"NA","NA",NA,277720,333771.479033017,"465000","NA","NA","203448.45125297533",532728.818070068,"307500"
2003-05-03,367630,471005,"NA",225580.88372093,"239284.92857142858","NA","NA","NA",170307.176923077,"NA",211183.986842105,"NA",137428,"NA","202272.68181818182","NA",300669.313802226,"NA",703512,"187500","271428.14285714284",193332.666666667,"NA",415000,437036.666666667,"321874.78125",469924.673880597,315546.06302521,"NA",247092.081395349,241465,"378377.59459459462",167034.641038246,408483,637907,"242104",384481.913793103,"650000",453029.790812891,540000,"535000","195788.68421052632","144999.75","312257.94193548389",423809,"217755","NA","NA","NA","126773.85483870968","227380.40476190476",457142,"NA","NA",NA,282580,334737.238437081,"450000","NA","NA","209666.68803458812",529456.283940397,"309900"
2003-06-03,374530,488474,"NA",211363.409090909,"252272.68181818182","NA","NA","NA",178856.2,"NA",198180.909090909,"NA",146557,"NA","190908.54545454544","NA",340954.982557804,"NA",747158,"194999","274999.5",190768.692307692,"NA",417000,453703.166666667,"317646.8823529412",482421.05078125,350961.028846154,"NA",258847.804038005,251913,"411999.88",173742.57697118,419316,632867,"249177",393451.446428571,"680000",452795.126945182,562000,"550000","198332.41666666666","167142.5","299845.62883435586",440728,"220077","NA","NA","NA","137142","237499.25",455418,"NA","NA",NA,288490,341512.237826574,"480000","NA","NA","219953.17556674065",552429.795562599,"315000"
2003-07-03,381940,486363,"NA",233749.325,"259374.8125","NA","NA","NA",181379.24137931,"NA",217360.763888889,"NA",148867,"NA","214999.7","NA",364343.932191483,"NA",772059,"180000","267499.65000000002",190869.02173913,"NA",445000,457691.730769231,"320833.125",496518.921164773,334588.695205479,"NA",258106.273514851,247410,"397057.8529411765",176682.56312841,430473,647222,"258654",396533.688118812,"663000",544654.07544163,549000,"540000","209090.72727272726","174999.25","315714.12857142859",436690,"227060","NA","NA","NA","142499.875","224999.5",458597,"NA","NA",NA,289160,351942.438371271,"475000","NA","NA","224070.10106700094",544325.200194837,"329900"
2003-08-03,406140,483883,"NA",221078.009803922,"263333.06666666665","NA","NA","NA",184383.342465753,"NA",212161.918918919,"NA",158447,"NA","227173.36956521738","NA",377988.578562355,"NA",741141,"190000","261110.88888888888",200714.271428571,"NA",470000,486206.034482759,"304166.625",527881.42529349,348351.164835165,"NA",268839.336124402,255152,"393242.31081081083",185513.115283157,444227,642857,"262963",402777.75,"645000",529606.828765715,560000,"549900","204877.95121951221","181999.9","325925.66666666669",436410,"230440","NA","NA","NA","144374.78125","253999.92",480407,"NA","NA",NA,295770,361789.467625113,"495000","NA","NA","231827.97264234067",550973.51736274,"339000"
2003-09-03,384690,483461,"NA",230920.434210526,"270832.91666666669","NA","NA","NA",176476.448863636,"NA",226315.263157895,"NA",148192,"NA","234781.91304347827","NA",406300.785332489,"NA",747663,"237499","331817.86363636365",190713.75,"NA",460000,488234.411764706,"337499.625",523794.32106599,346010.178191489,"NA",265837.379581152,256165,"388749.11249999999",183762.497982721,433818,629629,"253767",387893.857894737,"659000",446280.510620843,550000,"545000","206451.48387096773","144999.75","328385.1328125",438636,"228358","NA","NA","NA","133076.26923076922","237878.0303030303",494470,"NA","NA",NA,301410,354156.89655906,"480000","NA","NA","227139.22379242192",546231.031749879,"330000"
2003-10-03,379120,478347,"NA",239903.048076923,"256818.04545454544","NA","NA","NA",177653.438271605,"NA",227418.806451613,"NA",145517,"NA","226851.31481481483","NA",359477.427976771,"NA",732797,"182500","289582.54166666669",210293.911764706,"NA",450000,474999.25,"298862.65909090912",529127.713049268,346428.107142857,"NA",269961.335459184,257440,"417999.82",185421.273058963,449345,652127,"261646",401724.120689655,"645000",422874.65013724,559000,"545000","204605.17105263157","167999.6","329577.1690140845",431286,"226365","NA","NA","NA","145293.85294117648","235810.09459459459",470512,"NA","NA",NA,296040,351027.401981829,"470000","NA","NA","231085.82544886903",545370.643664047,"326000"
2003-11-03,384470,485191,"NA",235713.571428571,"280554.94444444444","NA","NA","NA",192916.020833333,"NA",214654.879310345,"NA",154285,"NA","226470.0588235294","NA",352760.892573536,"NA",750000,"214285","306249.9375",195554.777777778,"NA",457000,483927.732142857,"321999.78000000003",533837.444267516,353542.771653543,"NA",271738.695652174,260013,"436363.27272727271",185923.849278856,454625,648611,"264612",403191.457446809,"665000",404156.959400608,556000,"530500","198845.21153846153","171666.08333333334","334891.73741007195",449159,"226256","NA","NA","NA","131033.93103448275","251923.03846153847",474999,"NA","NA",NA,300610,353175.140267222,"485000","NA","NA","231395.31181545235",556979.389129092,"330000"
2003-12-03,401720,491495,"NA",221969.257575758,"323529.17647058825","NA","NA","NA",198822.588235294,"NA",214062.21875,"NA",150153,"NA","218749.625","NA",378199.504386309,"NA",810484,"208333","268749.625",201923.038461538,"NA",465000,458063.935483871,"327940.89705882355",546526.681520315,349382.222222222,"NA",277239.339595376,267320,"433333",188974.456186021,466030,671052,"260517",433333,"675900",395298.553594119,565000,"549000","207978.56382978722","208333.16666666666","330624.69374999998",456578,"238446","NA","NA","NA","143333.16666666666","247915.70833333334",488695,"NA","NA",NA,310050,356069.497925809,"498500","NA","NA","237287.2814422457",564309.90600316,"333000"
2004-01-03,404460,489603,"NA",238969.808823529,"287499.25","NA","NA","NA",179481.784482759,"NA",196362.818181818,"NA",141625,"NA","222221.77777777778","NA",381934.828935995,"NA",741802,"237499","307692.23076923075",197856.25,"NA",485000,457142.285714286,"309999.90000000002",580921.918625678,366128.370967742,"NA",289299.625514403,262213,"413333.2",191442.695474833,468450,648674,"259408",420370.166666667,"675000",497221.25,555000,"585000","222916.20833333334","160000","338181.43636363634",454799,"237499","NA","NA","NA","157406.53703703702","260714.07142857142",495988,"NA","NA",NA,303060,369376.042744402,"524000","NA","NA","241752.10568354628",552699.017994859,"338000"
2004-02-03,391550,530746,"NA",235483.161290323,"296427.64285714284","NA","NA","NA",207339.302752294,"NA",232291.020833333,"NA",160000,"NA","220454.13636363635","NA",371042.358524253,"NA",765625,"256250","300000",187499.625,"NA",470000,469443.75,"313888.75",594233.702237522,352912.09223301,"NA",294726.378181818,277821,"437999.62",195792.735326132,479545,671195,"268243",447058.352941176,"690000",506756.72972973,565000,"567000","211274.28431372548","182499.875","341481.06666666665",455462,"233453","NA","NA","NA","138799.06","244116.76470588235",528646,"NA","NA",NA,316520,375415.560089395,"500000","NA","NA","250231.18290193973",577193.399834437,"343380"
2004-03-03,428060,528871,"248213.32142857142",237244.153061224,"287499.25","NA","NA","NA",211231.65942029,"NA",234558.132352941,"NA",164925,"NA","222999.54","NA",371788.983901483,"NA",828629,"237499","300000",201428.542857143,"NA",5e+05,492707.40625,"334374.65625",623175.713804714,387057.952941176,"NA",320267.936119874,286999,"472579.91935483873",207388.364286295,494025,700330,"277812",411016.838983051,"725000",528225.693548387,620000,"604250","214130.15217391305","164999.75","355235.04973821988",474999,"237672","NA","NA","NA","146944.09722222222","255434.67391304349",552125,"NA","NA",NA,335370,393027.855443223,"545000","NA","NA","269890.81391328439",601621.974706183,"365831"
2004-04-03,452680,558392,"248808.54761904763",244999.1,"296874.0625","NA","NA","NA",213928.292857143,"NA",240999.18,"NA",183000,"NA","262499.75","NA",391501.658669507,"NA",862500,"262500","311764.5882352941",204807.596153846,"NA",550000,533783.648648649,"373468.6530612245",660913.535447761,396051.671052632,"NA",337889.139518414,296331,"484145.5",223088.574715047,527315,707010,"280536",429660.720338983,"745000",564731.883928571,615500,"620000","225416.15833333333","164999.75","363347.78280542989",493406,"240730","NA","NA","NA","159188.22972972973","260416.45833333334",613362,"NA","NA",NA,351350,415865.240759612,"584250","NA","NA","291546.08762584516",622219.357142857,"385000"
2004-05-03,463320,591700,"284374.3125",269230.384615385,"291665.83333333331","NA","NA","NA",225812.491869919,"NA",237499.25,"NA",175000,"NA","263888.61111111112","NA",391690.994667395,"NA",887867,"275000","311111",221874.5625,"NA",565500,557064.989130435,"367020.60638297873",681597.336561743,407391.230434783,"NA",355007.938879457,306230,"477585.43103448278",229532.469383546,565028,704662,"286580",434868.072368421,"765000",689393.181818182,630500,"629250","229999.4","189999.5","378347.43080357142",489901,"243181","NA","NA","NA","164062.296875","286841.36842105264",614853,"NA","NA",NA,366320,436386.590113146,"590000","NA","NA","296693.08261025616",634294.861339359,"400000"
2004-06-03,468050,589285,"262499.75",266826.586538462,"317499.82500000001","NA","NA","NA",234686.80625,"NA",267948.358974359,"NA",193000,"NA","269827.18965517241","NA",446724.714100714,"NA",902912,"243749","356817.61363636365",230241.330645161,"NA",577000,566666.4,"364924.72388059704",671214.55715757,415671.485074627,"NA",360410.354794521,320803,"500000",241506.95788562,580673,745901,"296999",472092.302325581,"799000",665321.919354839,639900,"599000","242306.84615384616","222221.77777777778","378489.78113207547",509239,"255943","NA","NA","NA","174721.48611111112","268420.68421052629",625000,"NA","NA",NA,374950,444576.232411016,"588000","NA","NA","309961.55287031882",642459.471855455,"410000"
2004-07-03,461760,595273,"281521.10869565216",251744.151162791,"312499.875","NA","NA","NA",241145.010416667,"NA",266249.675,"NA",192000,"NA","254629.53703703702","NA",460110.36947105,"NA",879120,"300000","332142.53571428574",228976.693181818,"NA",564750,541666.5,"368115.26086956519",661942.027388535,430194.503246753,"NA",355184.107244318,322289,"497367.44736842107",258002.28162425,582492,720121,"310954",461445.168674699,"770000",507575.727272727,637750,"635000","239155.84337349399","195713.5","386770.432735426",513889,"258119","NA","NA","NA","164827.3448275862","291175.6470588235",626506,"NA","NA",NA,368990,433693.526938375,"585500","NA","NA","312002.47643077199",637811.835566824,"401950"
2004-08-03,473520,586409,"279166.08333333331",273912.565217391,"333333","NA","NA","NA",248871.203007519,"NA",264772.431818182,"NA",2e+05,"NA","270832.91666666669","NA",457166.217234934,"NA",899350,"234999","349999.5",246567.696078431,"NA",555000,562499.75,"390565.13207547169",652905.597093791,416887.248344371,"NA",353747.468899522,328407,"557432.20270270272",259229.253746048,579044,733107,"319436",469402.291044776,"772500",598213.892857143,623000,"645500","236028.6911764706","193332.66666666666","391110.2",518365,"271578","NA","NA","NA","179374.03125","271874.5625",626726,"NA","NA",NA,370700,427691.859893157,"580000","NA","NA","305025.1396810314",633234.181065089,"399000"
2004-09-03,463630,590576,"278845.57692307694",273610.638888889,"379165.875","NA","NA","NA",251937.945736434,"NA",275757.060606061,"NA",208750,"NA","297915.70833333331","NA",495561.085515769,"NA",875000,"300000","361904.14285714284",243749.125,"NA",575000,518229.09375,"388540.78125",647908.387453875,429109.297945205,"NA",359847.886363636,335276,"524193.45161290321",256502.295904752,573077,695833,"326389",494851.992647059,"749500",750000,629000,"645000","248238.47183098592","200000","400375.93609022559",523750,"270445","NA","NA","NA","186249.6875","289705.0882352941",613200,"NA","NA",NA,369380,428991.42880441,"599000","NA","NA","301605.61405379709",630555.033333333,"400000"
2004-10-03,459530,604464,"289999.2",273124.5375,"352940.64705882355","NA","NA","NA",250474.674050633,"NA",271153.423076923,"NA",210000,"NA","260869.34782608695","NA",445780.75180467,"NA",850329,"268750","378570.64285714284",263371.825581395,"NA",578950,577829.877358491,"374544.70909090911",631213.347976879,423529.176470588,"NA",351315.276315789,337783,"531249.875",256039.22324001,566744,731756,"335139",492371.957627119,"760000",648648.054054054,634000,"650000","251363.6090909091","237499.25","405118.05905511812",524884,"279282","NA","NA","NA","191289.75806451612","289705.0882352941",584947,"NA","NA",NA,372600,428314.234863081,"600000","NA","NA","305618.72673770942",637546.305289463,"399000"
2004-11-03,471980,599397,"290908.27272727271",279999.4,"365383.96153846156","NA","NA","NA",244999.1,"NA",271738.695652174,"NA",206000,"NA","280881.73529411765","NA",436452.009106638,"NA",923386,"287499","392856.21428571432",261290.096774194,"NA",597000,602499.59,"367856.46428571432",636388.655793026,436904.392857143,"NA",355856.826825127,345940,"561110.8666666667",265127.886092168,564827,732142,"332608",5e+05,"779000",696427.785714286,642000,"630000","246185.51694915254","200000","406153.78461538459",537915,"283098","NA","NA","NA","NA","310294.01470588235",595912,"NA","NA",NA,378170,434623.755535573,"604750","NA","NA","311045.26710414304",647706.832751092,"410000"
2004-12-03,474270,604392,"327777.5",276743.651162791,"343749.5625","NA","NA","NA",248537.040935673,"NA",275805.935483871,"NA",213750,"NA","301724.12068965519","NA",459461.064528458,"NA",894927,"325000","344999.55",262878.53030303,"NA",589975,606854.411290323,"392306.76923076925",635446.494169096,435226.920454545,"NA",364932.485884101,347828,"589285.35714285716",261723.895635679,577041,745659,"342026",486110.25,"788888",594511.817073171,660000,"649000","249602.18253968254","214999.7","397467.37974683545",566250,"284007","NA","NA","NA","197306.82692307694","294999.09999999998",612460,"NA","NA",NA,391050,435409.758286526,"595000","NA","NA","318143.16676395677",648550.130434783,"415000"
2005-01-03,484580,584360,"328571.14285714284",273147.685185185,"318749.8125","NA","NA","NA",260344.620689655,"NA",281730.134615385,"NA",225735,"NA","238888.11111111112","NA",469028.081309757,"NA",949073,"279999","369999.3",261029.191176471,"833333",620000,582386.034090909,"410714.17857142858",643195.629746835,447158.619318182,"NA",366978.692307692,346229,"610576.48076923075",276169.905302621,580215,765625,"343005",521825.30952381,"783500",695832.55,659750,"720000","259999.8","290624.1875","410416.5625",558493,"293826","NA","NA","NA","213586.6847826087","315789.31578947371",638130,"NA","NA",NA,375800,456344.937450855,"710000","NA","NA","329419.96852664085",630640,"440000"
2005-02-03,470920,619320,"339999.6",277884.057692308,"366666","NA","NA","NA",258027.362385321,"NA",287499.25,"NA",227552,"NA","259999.8","NA",450086.350218394,"NA",958333,"316667","359999.4",278124.4375,"937499.25",637500,641303.782608696,"405172.36206896551",669986.039840637,451704.028409091,"NA",373920.829411765,351905,"624999.5",281272.884550684,580858,850000,"348820",524621.113636364,"827500",671874.3125,700900,"733500","261874.76250000001","218749.625","420873.57766990294",591783,"296683","NA","NA","NA","NA","324999.75",632322,"NA","NA",NA,385400,460694.064742845,"722500","NA","NA","332436.37065854925",650140,"450000"
2005-03-03,496890,649200,"341999.58",297825.130434783,"384374.15625","NA","NA","NA",270616.470779221,"NA",292856.285714286,"NA",243386,"NA","268749.625","NA",443496.23633846,"NA",1002232,"337500","374999.25",283332.666666667,"666666",610000,634999.46,"409615.28846153844",682389.856729975,473396.701923077,"NA",382633.904191617,357356,"637754.55102040817",285051.641601873,588798,883823,"368282",516826.855769231,"890000",646874.4125,730000,"724065","265624.6875","224999.5","427852.07046979864",604395,"312382","NA","NA","NA","213207.28301886792","323333.09999999998",629134,"NA","NA",NA,397040,468070.040542123,"690000","NA","NA","342688.19689846481",675970,"475000"
2005-04-03,510400,659260,"338888.5",316999.83,"379999.2","NA","NA","NA",270651.760869565,"NA",297825.130434783,"NA",260141,"NA","288635.59090909088","NA",451502.934193141,"NA",972058,"300000","374999.25",283999.32,"656249.375",626000,639705.323529412,"419642.66071428574",697796.565638767,479084.176470588,"NA",389405.88559322,369765,"655554.93333333335",301798.543165468,593601,891509,"373174",547793.926470588,"921000",624999.5,750000,"715000","272367.9736842105","247499.05","442944.35582822084",619869,"320031","NA","NA","NA","217307.34615384616","340384.21153846156",649211,"NA","NA",NA,406840,478190.930096275,"689900","NA","NA","354160.09515195369",697900,"469950"
